app_id,name,visual_style,genre,release_year,positive_pct,owners_estimate,total_reviews,price_usd,is_free
200987,IndieGame_0987,Cartoon,Simulation,2020,74.5,31380,358,9.99,0
200988,IndieGame_0988,Low Poly,Horror,2018,80.0,293379,16272,4.99,0
200989,IndieGame_0989,Hand-Drawn,Simulation,2023,100.0,32859,342,4.99,0
200990,IndieGame_0990,Pixel Art,Platformer,2023,85.1,32297,1511,4.99,0
200991,IndieGame_0991,Pixel Art,Roguelike,2022,75.6,93082,1638,0.0,1
200992,IndieGame_0992,Realistic,Adventure,2019,59.7,102449,5697,4.99,0
200993,IndieGame_0993,Hand-Drawn,Simulation,2021,94.3,60745,3319,12.99,0
200994,IndieGame_0994,Low Poly,Platformer,2019,65.4,235118,10038,14.99,0
200995,IndieGame_0995,Hand-Drawn,Platformer,2016,98.3,136160,5938,7.99,0
200996,IndieGame_0996,Low Poly,Adventure,2024,72.2,4248,43,7.99,0
200997,IndieGame_0997,Cartoon,Puzzle,2017,91.9,41320,2447,0.0,1
200998,IndieGame_0998,Voxel,Puzzle,2025,77.8,19363,1043,14.99,0
200999,IndieGame_0999,Hand-Drawn,Puzzle,2020,80.6,127983,7007,0.0,1
201000,IndieGame_1000,Cartoon,RPG,2018,70.8,3343,143,14.99,0
201001,IndieGame_1001,Realistic,Roguelike,2021,66.6,958600,26111,7.99,0
201002,IndieGame_1002,Low Poly,Horror,2024,79.3,109691,5998,4.99,0
201003,IndieGame_1003,Voxel,Roguelike,2023,71.8,45432,1116,14.99,0
201004,IndieGame_1004,Pixel Art,Puzzle,2023,72.1,350910,13382,0.0,1
201005,IndieGame_1005,Pixel Art,Adventure,2022,76.3,1415214,21209,9.99,0
201006,IndieGame_1006,Cartoon,RPG,2022,76.8,221762,12440,9.99,0
201007,IndieGame_1007,Hand-Drawn,Roguelike,2024,60.7,224806,3830,2.99,0
201008,IndieGame_1008,Cartoon,Puzzle,2018,80.6,91243,1938,7.99,0
201009,IndieGame_1009,Cartoon,RPG,2021,66.2,65816,2494,9.99,0
201010,IndieGame_1010,Pixel Art,Horror,2018,66.5,48023,2314,9.99,0
201011,IndieGame_1011,Cartoon,Adventure,2025,59.1,28944,1185,0.0,1
201012,IndieGame_1012,Hand-Drawn,Puzzle,2024,64.1,31571,682,14.99,0
201013,IndieGame_1013,Low Poly,Horror,2015,61.4,11470,115,2.99,0
201014,IndieGame_1014,Minimalist,Action,2022,72.9,59343,2840,4.99,0
201015,IndieGame_1015,Psychedelic,Horror,2024,92.5,5297,313,4.99,0
201016,IndieGame_1016,Pixel Art,Simulation,2018,72.7,106884,5397,0.0,1
201017,IndieGame_1017,Hand-Drawn,Adventure,2021,83.8,68928,2275,0.99,0
201018,IndieGame_1018,Minimalist,Horror,2024,84.0,77533,4278,19.99,0
201019,IndieGame_1019,Realistic,Horror,2015,71.3,24049,733,4.99,0
201020,IndieGame_1020,Minimalist,Platformer,2022,79.2,2608732,94557,0.99,0
201021,IndieGame_1021,Pixel Art,Platformer,2019,66.0,434758,14719,0.99,0
201022,IndieGame_1022,Pixel Art,Horror,2024,92.5,19090,618,9.99,0
201023,IndieGame_1023,Hand-Drawn,Horror,2025,100.0,95212,4642,14.99,0
201024,IndieGame_1024,Cartoon,Adventure,2024,59.2,37603,1366,4.99,0
201025,IndieGame_1025,Pixel Art,Platformer,2020,67.8,25160,650,0.0,1
201026,IndieGame_1026,Pixel Art,Roguelike,2024,75.2,17022,389,2.99,0
201027,IndieGame_1027,Voxel,Adventure,2024,61.4,63831,758,0.0,1
201028,IndieGame_1028,Pixel Art,Action,2019,83.1,37524,1469,0.99,0
201029,IndieGame_1029,Voxel,Adventure,2023,63.7,121386,2609,7.99,0
201030,IndieGame_1030,Minimalist,Puzzle,2015,100.0,214203,3728,2.99,0
201031,IndieGame_1031,Cartoon,Puzzle,2021,87.9,405615,17316,7.99,0
201032,IndieGame_1032,Pixel Art,RPG,2018,80.1,30562,1346,4.99,0
201033,IndieGame_1033,Pixel Art,Platformer,2017,88.3,150368,7158,14.99,0
201034,IndieGame_1034,Realistic,Horror,2016,81.1,96120,3381,14.99,0
201035,IndieGame_1035,Cartoon,Simulation,2022,70.4,44154,2415,9.99,0
201036,IndieGame_1036,Realistic,Platformer,2019,61.8,17823,1012,4.99,0
201037,IndieGame_1037,Pixel Art,Roguelike,2023,78.8,586443,29538,7.99,0
201038,IndieGame_1038,Realistic,Adventure,2016,78.6,59125,2470,7.99,0
201039,IndieGame_1039,Realistic,Simulation,2019,71.4,96527,2431,9.99,0
201040,IndieGame_1040,Minimalist,Simulation,2021,64.2,24237,1433,7.99,0
201041,IndieGame_1041,Realistic,Horror,2023,62.0,10417,246,14.99,0
201042,IndieGame_1042,Cartoon,Horror,2019,75.3,39384,792,14.99,0
201043,IndieGame_1043,Low Poly,Platformer,2022,74.2,49979,1604,4.99,0
201044,IndieGame_1044,Pixel Art,Simulation,2024,97.7,23702,304,9.99,0
201045,IndieGame_1045,Hand-Drawn,Simulation,2022,68.1,71154,4192,0.99,0
201046,IndieGame_1046,Pixel Art,Puzzle,2018,83.1,11205,441,2.99,0
201047,IndieGame_1047,Hand-Drawn,Action,2015,96.9,18776,710,7.99,0
201048,IndieGame_1048,Hand-Drawn,Horror,2024,100.0,161057,6891,2.99,0
201049,IndieGame_1049,Pixel Art,Adventure,2015,74.0,175422,6113,14.99,0
201050,IndieGame_1050,Hand-Drawn,Platformer,2024,86.9,44988,522,2.99,0
201051,IndieGame_1051,Pixel Art,Horror,2021,83.7,25061,1017,7.99,0
201052,IndieGame_1052,Cartoon,Puzzle,2024,78.0,22733,1041,9.99,0
201053,IndieGame_1053,Psychedelic,Roguelike,2023,72.0,25558,788,9.99,0
201054,IndieGame_1054,Pixel Art,Horror,2025,82.4,184209,8817,7.99,0
201055,IndieGame_1055,Voxel,Roguelike,2019,45.7,115755,2471,14.99,0
201056,IndieGame_1056,Low Poly,RPG,2023,81.8,31963,673,9.99,0
201057,IndieGame_1057,Pixel Art,Simulation,2020,79.3,21294,384,7.99,0
201058,IndieGame_1058,Pixel Art,Simulation,2020,75.8,117221,3352,0.0,1
201059,IndieGame_1059,Low Poly,Platformer,2022,95.5,21589,1130,7.99,0
201060,IndieGame_1060,Realistic,Action,2024,63.3,24161,1241,12.99,0
201061,IndieGame_1061,Minimalist,Action,2025,76.0,318849,9291,9.99,0
201062,IndieGame_1062,Pixel Art,Platformer,2023,97.9,229336,9048,12.99,0
201063,IndieGame_1063,Pixel Art,Platformer,2020,69.7,102741,4730,7.99,0
201064,IndieGame_1064,Hand-Drawn,Puzzle,2020,76.5,15648,345,0.99,0
201065,IndieGame_1065,Pixel Art,Roguelike,2023,76.5,109544,2016,0.0,1
201066,IndieGame_1066,Pixel Art,Platformer,2018,86.4,304247,17830,4.99,0
201067,IndieGame_1067,Pixel Art,Roguelike,2017,80.1,54157,2213,9.99,0
201068,IndieGame_1068,Cartoon,Horror,2019,63.1,394668,23313,12.99,0
201069,IndieGame_1069,Psychedelic,Horror,2019,67.7,188702,5073,4.99,0
201070,IndieGame_1070,Hand-Drawn,RPG,2019,75.9,530142,23936,7.99,0
201071,IndieGame_1071,Psychedelic,Roguelike,2018,72.2,57695,1219,7.99,0
201072,IndieGame_1072,Hand-Drawn,Puzzle,2016,86.3,145698,3359,7.99,0
201073,IndieGame_1073,Hand-Drawn,Horror,2015,86.2,392953,13987,4.99,0
201074,IndieGame_1074,Pixel Art,Simulation,2025,60.2,145405,3777,2.99,0
201075,IndieGame_1075,Minimalist,Simulation,2020,90.6,35619,654,2.99,0
201076,IndieGame_1076,Voxel,Horror,2020,73.5,22183,513,0.0,1
201077,IndieGame_1077,Low Poly,Horror,2022,88.8,77223,910,2.99,0
201078,IndieGame_1078,Hand-Drawn,Horror,2018,86.4,15302,691,0.0,1
201079,IndieGame_1079,Minimalist,Roguelike,2024,91.0,54733,1894,9.99,0
201080,IndieGame_1080,Pixel Art,Simulation,2023,82.7,316875,4661,4.99,0
201081,IndieGame_1081,Cartoon,Simulation,2016,89.5,5624,104,19.99,0
201082,IndieGame_1082,Low Poly,Adventure,2020,80.2,365703,5531,2.99,0
201083,IndieGame_1083,Hand-Drawn,Horror,2024,81.0,276860,11248,4.99,0
201084,IndieGame_1084,Low Poly,RPG,2024,97.7,33405,491,4.99,0
201085,IndieGame_1085,Minimalist,Horror,2020,88.9,124768,5953,0.0,1
201086,IndieGame_1086,Pixel Art,Puzzle,2022,83.7,85321,940,12.99,0
201087,IndieGame_1087,Minimalist,Puzzle,2017,67.2,284398,6390,0.0,1
201088,IndieGame_1088,Pixel Art,Simulation,2025,65.1,276406,15073,14.99,0
201089,IndieGame_1089,Minimalist,Horror,2018,82.9,12113,556,14.99,0
201090,IndieGame_1090,Cartoon,Action,2024,77.5,157815,2153,9.99,0
201091,IndieGame_1091,Cartoon,Puzzle,2022,69.9,60943,3111,9.99,0
201092,IndieGame_1092,Low Poly,Horror,2022,76.4,64061,2219,9.99,0
201093,IndieGame_1093,Low Poly,RPG,2021,90.9,24206,1266,7.99,0
201094,IndieGame_1094,Pixel Art,Platformer,2018,85.0,692574,27728,9.99,0
201095,IndieGame_1095,Realistic,Horror,2017,58.6,156763,6911,0.0,1
201096,IndieGame_1096,Pixel Art,RPG,2018,76.9,34985,2087,0.0,1
201097,IndieGame_1097,Hand-Drawn,Simulation,2018,74.0,14514,313,7.99,0
201098,IndieGame_1098,Pixel Art,Simulation,2023,74.1,53508,2204,9.99,0
201099,IndieGame_1099,Pixel Art,Adventure,2019,73.9,143173,4727,14.99,0
201100,IndieGame_1100,Minimalist,Roguelike,2016,75.2,86715,1038,0.99,0
201101,IndieGame_1101,Pixel Art,Puzzle,2025,65.4,382378,4100,12.99,0
201102,IndieGame_1102,Realistic,Roguelike,2024,68.7,116113,1853,2.99,0
201103,IndieGame_1103,Pixel Art,Horror,2024,72.4,272090,11551,7.99,0
201104,IndieGame_1104,Pixel Art,Roguelike,2025,48.7,125823,4826,4.99,0
201105,IndieGame_1105,Low Poly,Puzzle,2017,95.5,10949,412,7.99,0
201106,IndieGame_1106,Pixel Art,Puzzle,2020,88.9,67209,779,2.99,0
201107,IndieGame_1107,Pixel Art,Horror,2023,74.2,303311,10150,7.99,0
201108,IndieGame_1108,Minimalist,Simulation,2022,80.2,61102,3435,12.99,0
201109,IndieGame_1109,Pixel Art,Puzzle,2017,66.3,155455,4644,7.99,0
201110,IndieGame_1110,Cartoon,Action,2023,93.0,53208,2194,7.99,0
201111,IndieGame_1111,Pixel Art,Action,2018,97.0,24701,1210,12.99,0
201112,IndieGame_1112,Pixel Art,Platformer,2018,79.6,73305,3606,9.99,0
201113,IndieGame_1113,Realistic,Puzzle,2021,80.2,65203,2344,7.99,0
201114,IndieGame_1114,Pixel Art,Adventure,2021,79.8,38699,2047,4.99,0
201115,IndieGame_1115,Pixel Art,Platformer,2021,64.6,64058,1894,14.99,0
201116,IndieGame_1116,Hand-Drawn,Simulation,2016,77.9,23319,1269,9.99,0
201117,IndieGame_1117,Pixel Art,Puzzle,2024,79.3,325624,7167,2.99,0
201118,IndieGame_1118,Cartoon,Action,2018,71.5,54782,1315,4.99,0
201119,IndieGame_1119,Pixel Art,Adventure,2017,75.8,485878,6149,12.99,0
201120,IndieGame_1120,Realistic,Horror,2024,69.1,281789,14027,0.0,1
201121,IndieGame_1121,Cartoon,Platformer,2025,75.2,70771,2183,19.99,0
201122,IndieGame_1122,Hand-Drawn,Adventure,2024,82.5,21467,460,2.99,0
201123,IndieGame_1123,Psychedelic,Puzzle,2023,62.4,3273,70,12.99,0
201124,IndieGame_1124,Hand-Drawn,RPG,2022,74.8,12307,677,7.99,0
201125,IndieGame_1125,Voxel,Adventure,2021,58.2,7308,377,7.99,0
201126,IndieGame_1126,Pixel Art,Adventure,2016,87.8,444439,16744,14.99,0
201127,IndieGame_1127,Minimalist,Simulation,2020,58.9,74692,3047,7.99,0
201128,IndieGame_1128,Hand-Drawn,Action,2020,93.5,114914,3874,9.99,0
201129,IndieGame_1129,Hand-Drawn,Horror,2018,95.9,5013,148,0.0,1
201130,IndieGame_1130,Minimalist,Puzzle,2023,77.0,15437,860,0.0,1
201131,IndieGame_1131,Minimalist,Adventure,2021,54.0,188459,3068,4.99,0
201132,IndieGame_1132,Pixel Art,Puzzle,2016,74.4,119914,3708,9.99,0
201133,IndieGame_1133,Pixel Art,Action,2018,77.4,71236,1939,0.99,0
201134,IndieGame_1134,Minimalist,Simulation,2022,69.9,128021,4468,0.99,0
201135,IndieGame_1135,Minimalist,Puzzle,2016,74.8,462822,15218,7.99,0
201136,IndieGame_1136,Voxel,Roguelike,2024,86.3,29146,1047,9.99,0
201137,IndieGame_1137,Realistic,Action,2021,76.6,48906,831,9.99,0
201138,IndieGame_1138,Voxel,Action,2021,61.8,47880,1707,2.99,0
201139,IndieGame_1139,Minimalist,Horror,2021,64.0,1147015,25373,0.0,1
201140,IndieGame_1140,Pixel Art,Platformer,2023,74.7,6844,131,14.99,0
201141,IndieGame_1141,Pixel Art,Simulation,2019,75.9,192966,2555,4.99,0
201142,IndieGame_1142,Realistic,Simulation,2022,75.0,39208,1887,14.99,0
201143,IndieGame_1143,Minimalist,Horror,2021,74.6,128318,4025,14.99,0
201144,IndieGame_1144,Pixel Art,Roguelike,2018,83.1,38621,1596,12.99,0
201145,IndieGame_1145,Hand-Drawn,Puzzle,2024,100.0,67891,3148,2.99,0
201146,IndieGame_1146,Voxel,RPG,2023,79.2,89235,3923,12.99,0
201147,IndieGame_1147,Low Poly,Roguelike,2022,74.5,2430701,81489,12.99,0
201148,IndieGame_1148,Hand-Drawn,Platformer,2024,80.2,189864,5581,9.99,0
201149,IndieGame_1149,Hand-Drawn,Simulation,2024,78.4,26023,749,4.99,0
201150,IndieGame_1150,Pixel Art,Action,2022,89.8,51118,2147,4.99,0
201151,IndieGame_1151,Hand-Drawn,Simulation,2023,75.7,41786,1451,0.99,0
201152,IndieGame_1152,Hand-Drawn,Roguelike,2022,82.5,8346,437,7.99,0
201153,IndieGame_1153,Pixel Art,RPG,2022,78.5,57199,3073,9.99,0
201154,IndieGame_1154,Realistic,Adventure,2022,65.0,108424,2008,4.99,0
201155,IndieGame_1155,Hand-Drawn,Adventure,2023,68.3,15604,262,7.99,0
201156,IndieGame_1156,Cartoon,Horror,2017,79.2,274482,11396,4.99,0
201157,IndieGame_1157,Cartoon,Simulation,2024,75.4,140055,3509,9.99,0
201158,IndieGame_1158,Pixel Art,Simulation,2024,83.0,35218,384,14.99,0
201159,IndieGame_1159,Minimalist,Platformer,2015,74.7,54847,2985,2.99,0
201160,IndieGame_1160,Hand-Drawn,Simulation,2023,94.2,490120,10461,7.99,0
201161,IndieGame_1161,Cartoon,RPG,2017,67.2,188098,10620,2.99,0
201162,IndieGame_1162,Pixel Art,Simulation,2019,95.1,85900,3940,9.99,0
201163,IndieGame_1163,Minimalist,Puzzle,2023,62.5,48870,2352,9.99,0
201164,IndieGame_1164,Low Poly,Roguelike,2017,79.3,63584,1276,14.99,0
201165,IndieGame_1165,Pixel Art,Horror,2023,82.8,45995,998,4.99,0
201166,IndieGame_1166,Pixel Art,RPG,2023,70.0,6800,245,19.99,0
201167,IndieGame_1167,Minimalist,Platformer,2021,84.2,753704,14022,0.0,1
201168,IndieGame_1168,Realistic,Puzzle,2015,82.8,54220,1370,9.99,0
201169,IndieGame_1169,Pixel Art,Puzzle,2019,55.8,137061,3573,0.0,1
201170,IndieGame_1170,Minimalist,Roguelike,2022,85.0,60636,1090,14.99,0
201171,IndieGame_1171,Hand-Drawn,Adventure,2025,57.1,29800,603,7.99,0
201172,IndieGame_1172,Minimalist,RPG,2022,70.3,52001,2570,9.99,0
201173,IndieGame_1173,Pixel Art,Roguelike,2018,94.3,12470,228,12.99,0
201174,IndieGame_1174,Cartoon,Puzzle,2022,70.2,1198963,13695,2.99,0
201175,IndieGame_1175,Pixel Art,Platformer,2021,66.3,19321,801,0.0,1
201176,IndieGame_1176,Hand-Drawn,Roguelike,2023,80.0,20869,1227,14.99,0
201177,IndieGame_1177,Pixel Art,Adventure,2017,98.7,50115,1331,4.99,0
201178,IndieGame_1178,Pixel Art,Puzzle,2023,59.7,398752,6353,0.99,0
201179,IndieGame_1179,Low Poly,Roguelike,2021,64.5,59018,2273,7.99,0
201180,IndieGame_1180,Pixel Art,RPG,2025,93.0,19284,1066,9.99,0
201181,IndieGame_1181,Cartoon,Adventure,2019,94.6,351396,17289,0.0,1
201182,IndieGame_1182,Pixel Art,RPG,2022,77.0,204353,8404,4.99,0
201183,IndieGame_1183,Hand-Drawn,RPG,2024,69.6,137385,3538,0.0,1
201184,IndieGame_1184,Hand-Drawn,RPG,2017,100.0,169957,6304,7.99,0
201185,IndieGame_1185,Pixel Art,Roguelike,2024,93.9,1504003,21901,14.99,0
201186,IndieGame_1186,Pixel Art,Adventure,2022,84.8,1170007,51418,19.99,0
201187,IndieGame_1187,Hand-Drawn,Roguelike,2016,73.9,31582,1460,9.99,0
201188,IndieGame_1188,Hand-Drawn,Roguelike,2019,81.5,505388,29439,2.99,0
201189,IndieGame_1189,Hand-Drawn,Roguelike,2022,80.4,114030,2624,14.99,0
201190,IndieGame_1190,Low Poly,Puzzle,2016,78.3,105568,1153,7.99,0
201191,IndieGame_1191,Low Poly,Simulation,2021,89.5,7611,283,2.99,0
201192,IndieGame_1192,Pixel Art,Action,2019,86.8,69282,3141,14.99,0
201193,IndieGame_1193,Hand-Drawn,Puzzle,2022,71.2,27147,1344,12.99,0
201194,IndieGame_1194,Voxel,Adventure,2016,84.8,102642,2020,12.99,0
201195,IndieGame_1195,Low Poly,Action,2024,78.1,209712,4841,9.99,0
201196,IndieGame_1196,Minimalist,Action,2025,86.9,5392,192,2.99,0
201197,IndieGame_1197,Pixel Art,Action,2025,92.7,82781,2196,2.99,0
201198,IndieGame_1198,Realistic,Simulation,2023,58.9,172931,9169,9.99,0
201199,IndieGame_1199,Realistic,Roguelike,2017,69.6,35968,1211,2.99,0
201200,IndieGame_1200,Low Poly,Horror,2023,69.7,139117,6952,7.99,0
201201,IndieGame_1201,Voxel,Platformer,2015,55.3,57915,2260,12.99,0
201202,IndieGame_1202,Pixel Art,Adventure,2015,81.5,128078,6231,12.99,0
201203,IndieGame_1203,Pixel Art,Horror,2019,100.0,61379,1634,7.99,0
201204,IndieGame_1204,Realistic,Simulation,2021,51.6,10451,538,12.99,0
201205,IndieGame_1205,Cartoon,Simulation,2023,75.7,20305,481,12.99,0
201206,IndieGame_1206,Pixel Art,Platformer,2022,84.4,199113,7427,9.99,0
201207,IndieGame_1207,Pixel Art,Action,2020,79.2,87008,1801,2.99,0
201208,IndieGame_1208,Pixel Art,Roguelike,2019,76.9,71983,2431,4.99,0
201209,IndieGame_1209,Pixel Art,Platformer,2025,65.0,51110,1324,4.99,0
201210,IndieGame_1210,Realistic,Horror,2020,72.3,31200,728,0.99,0
201211,IndieGame_1211,Low Poly,Horror,2020,67.4,203718,11886,4.99,0
201212,IndieGame_1212,Hand-Drawn,Platformer,2017,60.1,48152,866,2.99,0
201213,IndieGame_1213,Hand-Drawn,Simulation,2023,93.9,14402,710,7.99,0
201214,IndieGame_1214,Pixel Art,Adventure,2022,87.6,207479,12284,14.99,0
201215,IndieGame_1215,Pixel Art,RPG,2018,78.5,66473,730,0.99,0
201216,IndieGame_1216,Minimalist,Roguelike,2016,82.3,67495,3033,9.99,0
201217,IndieGame_1217,Voxel,Horror,2022,81.7,261564,5923,9.99,0
201218,IndieGame_1218,Cartoon,Horror,2022,78.2,76099,915,0.99,0
201219,IndieGame_1219,Pixel Art,Platformer,2019,87.0,120261,3625,14.99,0
201220,IndieGame_1220,Cartoon,Roguelike,2025,73.0,18953,1075,9.99,0
201221,IndieGame_1221,Realistic,Platformer,2017,83.1,34572,366,4.99,0
201222,IndieGame_1222,Realistic,Action,2020,73.2,93512,3683,12.99,0
201223,IndieGame_1223,Hand-Drawn,Roguelike,2024,83.9,11136,390,4.99,0
201224,IndieGame_1224,Hand-Drawn,Action,2020,69.3,91622,4917,9.99,0
201225,IndieGame_1225,Pixel Art,Horror,2022,80.9,95928,1362,0.0,1
201226,IndieGame_1226,Pixel Art,Simulation,2020,69.7,89317,3936,12.99,0
201227,IndieGame_1227,Pixel Art,Action,2019,71.6,295078,12985,7.99,0
201228,IndieGame_1228,Pixel Art,Roguelike,2025,69.8,126973,5517,9.99,0
201229,IndieGame_1229,Hand-Drawn,Puzzle,2020,71.3,424262,24232,2.99,0
201230,IndieGame_1230,Realistic,Roguelike,2024,91.2,13658,698,9.99,0
201231,IndieGame_1231,Hand-Drawn,Platformer,2018,95.3,84755,1025,12.99,0
201232,IndieGame_1232,Pixel Art,Action,2018,97.2,94067,3156,7.99,0
201233,IndieGame_1233,Voxel,Adventure,2015,58.8,10532,314,9.99,0
201234,IndieGame_1234,Psychedelic,Puzzle,2022,73.7,126019,3214,7.99,0
201235,IndieGame_1235,Realistic,Simulation,2019,57.1,732358,23850,14.99,0
201236,IndieGame_1236,Voxel,RPG,2024,64.0,37232,1087,7.99,0
201237,IndieGame_1237,Low Poly,Platformer,2020,65.8,106321,3361,12.99,0
201238,IndieGame_1238,Voxel,Platformer,2025,83.4,42056,2479,12.99,0
201239,IndieGame_1239,Pixel Art,Adventure,2018,74.0,36102,521,7.99,0
201240,IndieGame_1240,Hand-Drawn,RPG,2024,92.7,8099,454,4.99,0
201241,IndieGame_1241,Pixel Art,Horror,2023,84.0,36442,1239,7.99,0
201242,IndieGame_1242,Pixel Art,RPG,2023,100.0,15995,658,12.99,0
201243,IndieGame_1243,Pixel Art,Simulation,2024,63.2,656927,33837,2.99,0
201244,IndieGame_1244,Minimalist,Simulation,2023,92.6,56613,1586,7.99,0
201245,IndieGame_1245,Realistic,Puzzle,2022,81.5,29712,936,12.99,0
201246,IndieGame_1246,Low Poly,Horror,2017,65.3,168582,5137,4.99,0
201247,IndieGame_1247,Pixel Art,Platformer,2015,88.1,22121,635,9.99,0
201248,IndieGame_1248,Cartoon,Action,2024,79.4,31077,1748,4.99,0
201249,IndieGame_1249,Minimalist,Simulation,2022,77.7,70532,3628,0.99,0
201250,IndieGame_1250,Hand-Drawn,Adventure,2023,73.8,247445,3823,12.99,0
201251,IndieGame_1251,Minimalist,Adventure,2021,72.8,118677,1828,0.99,0
201252,IndieGame_1252,Pixel Art,Adventure,2017,98.5,114507,3594,4.99,0
201253,IndieGame_1253,Hand-Drawn,Roguelike,2017,82.0,79075,1180,14.99,0
201254,IndieGame_1254,Psychedelic,Horror,2022,80.8,64661,2648,4.99,0
201255,IndieGame_1255,Pixel Art,Horror,2020,70.1,108270,1860,19.99,0
201256,IndieGame_1256,Hand-Drawn,Simulation,2018,74.2,20919,755,19.99,0
201257,IndieGame_1257,Cartoon,Simulation,2021,86.8,82434,854,4.99,0
201258,IndieGame_1258,Minimalist,Adventure,2016,66.5,17920,462,0.0,1
201259,IndieGame_1259,Pixel Art,Horror,2021,73.8,93686,4109,9.99,0
201260,IndieGame_1260,Pixel Art,Horror,2018,78.3,47744,1632,7.99,0
201261,IndieGame_1261,Pixel Art,Simulation,2023,79.1,1789889,105448,0.99,0
201262,IndieGame_1262,Minimalist,Roguelike,2019,78.2,61961,3327,9.99,0
201263,IndieGame_1263,Hand-Drawn,Action,2020,86.0,13350,373,0.0,1
201264,IndieGame_1264,Pixel Art,Action,2015,84.9,72358,888,14.99,0
201265,IndieGame_1265,Voxel,Puzzle,2016,78.3,70867,3705,2.99,0
201266,IndieGame_1266,Low Poly,Horror,2020,65.1,432023,24003,0.99,0
201267,IndieGame_1267,Pixel Art,Platformer,2020,75.2,41900,2138,2.99,0
201268,IndieGame_1268,Low Poly,Action,2022,86.9,8684,142,19.99,0
201269,IndieGame_1269,Minimalist,Puzzle,2019,88.9,173225,10375,9.99,0
201270,IndieGame_1270,Pixel Art,RPG,2022,64.3,16214,371,12.99,0
201271,IndieGame_1271,Pixel Art,Platformer,2024,81.5,50363,2327,7.99,0
201272,IndieGame_1272,Cartoon,Horror,2023,56.2,57257,3172,4.99,0
201273,IndieGame_1273,Hand-Drawn,Action,2015,82.5,66228,1442,4.99,0
201274,IndieGame_1274,Low Poly,Roguelike,2021,94.0,132613,7348,7.99,0
201275,IndieGame_1275,Hand-Drawn,RPG,2017,72.5,31699,807,9.99,0
201276,IndieGame_1276,Pixel Art,Puzzle,2018,69.7,61201,3599,9.99,0
201277,IndieGame_1277,Pixel Art,Action,2025,85.6,83556,2010,4.99,0
201278,IndieGame_1278,Hand-Drawn,Horror,2017,66.6,86158,4968,14.99,0
201279,IndieGame_1279,Pixel Art,Action,2021,71.7,95587,1211,2.99,0
201280,IndieGame_1280,Pixel Art,Simulation,2022,84.0,143431,6520,19.99,0
201281,IndieGame_1281,Cartoon,RPG,2022,69.7,214716,7859,0.0,1
201282,IndieGame_1282,Voxel,Action,2021,68.6,60870,2063,7.99,0
201283,IndieGame_1283,Realistic,Adventure,2015,77.4,77553,1642,4.99,0
201284,IndieGame_1284,Cartoon,Roguelike,2019,80.2,11681,528,7.99,0
201285,IndieGame_1285,Pixel Art,Simulation,2021,80.7,90280,1764,9.99,0
201286,IndieGame_1286,Voxel,Simulation,2016,67.6,67558,2543,7.99,0
201287,IndieGame_1287,Pixel Art,Action,2019,81.7,203849,4619,7.99,0
201288,IndieGame_1288,Voxel,Roguelike,2015,69.8,16556,956,12.99,0
201289,IndieGame_1289,Voxel,Simulation,2016,75.6,17231,196,9.99,0
201290,IndieGame_1290,Minimalist,Platformer,2020,75.0,32637,652,12.99,0
201291,IndieGame_1291,Voxel,RPG,2017,69.2,72333,1599,4.99,0
201292,IndieGame_1292,Low Poly,Platformer,2021,65.1,200557,6157,9.99,0
201293,IndieGame_1293,Pixel Art,Puzzle,2022,77.6,52127,1127,9.99,0
201294,IndieGame_1294,Hand-Drawn,Platformer,2023,73.9,214052,7399,4.99,0
201295,IndieGame_1295,Low Poly,Roguelike,2018,63.9,67263,3606,7.99,0
201296,IndieGame_1296,Pixel Art,Adventure,2017,80.6,73222,3339,4.99,0
201297,IndieGame_1297,Minimalist,Simulation,2017,82.1,50437,1966,2.99,0
201298,IndieGame_1298,Voxel,Roguelike,2022,78.8,93085,1345,2.99,0
201299,IndieGame_1299,Pixel Art,Simulation,2022,73.7,125630,5615,0.99,0
201300,IndieGame_1300,Realistic,Horror,2015,74.1,690663,12653,9.99,0
201301,IndieGame_1301,Psychedelic,Adventure,2024,78.5,14385,709,9.99,0
201302,IndieGame_1302,Psychedelic,Simulation,2016,77.4,74485,1676,19.99,0
201303,IndieGame_1303,Voxel,Platformer,2021,62.7,20136,621,9.99,0
201304,IndieGame_1304,Low Poly,Horror,2022,76.5,20436,562,0.0,1
201305,IndieGame_1305,Voxel,Horror,2024,74.6,37507,1985,14.99,0
201306,IndieGame_1306,Realistic,Puzzle,2022,70.1,53063,866,14.99,0
201307,IndieGame_1307,Pixel Art,Horror,2023,57.1,2819907,107952,7.99,0
201308,IndieGame_1308,Hand-Drawn,Horror,2019,83.6,57725,987,9.99,0
201309,IndieGame_1309,Minimalist,Action,2023,100.0,16746,757,19.99,0
201310,IndieGame_1310,Pixel Art,Adventure,2016,74.4,117950,6517,9.99,0
201311,IndieGame_1311,Minimalist,Platformer,2024,72.7,5391,171,14.99,0
201312,IndieGame_1312,Minimalist,Roguelike,2021,83.7,58208,2002,0.99,0
201313,IndieGame_1313,Pixel Art,Platformer,2023,81.1,86650,4884,2.99,0
201314,IndieGame_1314,Low Poly,Platformer,2020,86.9,150500,5425,7.99,0
201315,IndieGame_1315,Realistic,Action,2022,57.4,144750,4976,9.99,0
201316,IndieGame_1316,Hand-Drawn,RPG,2021,89.3,39345,1531,12.99,0
